Time_Period,Time_Label,Grid_Energy_kWh,Energy_Cost_USD,CO2_Emissions_kg,Cumulative_Energy_Cost_USD,Cumulative_CO2_Emissions_kg,Missed_Work_kWh
57,14:00:00,0.0,0.0,0.0,1.1827146814404381,0.5913573407202191,0.0
58,14:15:00,0.0,0.0,0.0,1.1827146814404381,0.5913573407202191,0.0
59,14:30:00,0.0,0.0,0.0,1.1827146814404381,0.5913573407202191,0.0
60,14:45:00,0.0,0.0,0.0,1.1827146814404381,0.5913573407202191,0.0
61,15:00:00,0.0,0.0,0.0,1.1827146814404381,0.5913573407202191,0.0
62,15:15:00,1.0301702882555363e-8,1.8543065188599652e-9,9.271532594299826e-10,1.1827146832947446,0.5913573416473723,0.0
63,15:30:00,0.0,0.0,0.0,1.1827146832947446,0.5913573416473723,0.0
64,15:45:00,0.0,0.0,0.0,1.1827146832947446,0.5913573416473723,0.0
65,16:00:00,0.0,0.0,0.0,1.1827146832947446,0.5913573416473723,0.0
66,16:15:00,0.0,0.0,0.0,1.1827146832947446,0.5913573416473723,0.0
67,16:30:00,0.0,0.0,0.0,1.1827146832947446,0.5913573416473723,0.0
68,16:45:00,0.0,0.0,0.0,1.1827146832947446,0.5913573416473723,0.0
69,17:00:00,0.0,0.0,0.0,1.1827146832947446,0.5913573416473723,0.0
70,17:15:00,0.0,0.0,0.0,1.1827146832947446,0.5913573416473723,0.0
71,17:30:00,0.0,0.0,0.0,1.1827146832947446,0.5913573416473723,0.0
72,17:45:00,0.0,0.0,0.0,1.1827146832947446,0.5913573416473723,0.0
73,18:00:00,0.0,0.0,0.0,1.1827146832947446,0.5913573416473723,0.0
74,18:15:00,0.0,0.0,0.0,1.1827146832947446,0.5913573416473723,0.0
75,18:30:00,0.0,0.0,0.0,1.1827146832947446,0.5913573416473723,0.0
76,18:45:00,0.0,0.0,0.0,1.1827146832947446,0.5913573416473723,0.0
77,19:00:00,0.0,0.0,0.0,1.1827146832947446,0.5913573416473723,0.0
78,19:15:00,0.0,0.0,0.0,1.1827146832947446,0.5913573416473723,0.0
79,19:30:00,2.172668512816422,0.5431671282041055,0.26072022153797064,1.7258818114988501,0.852077563185343,0.0
80,19:45:00,2.172668512816422,0.5431671282041055,0.26072022153797064,2.2690489397029556,1.1127977847233137,0.0
81,20:00:00,2.172668512816422,0.3259002769224633,0.15208679589714955,2.594949216625419,1.2648845806204632,0.0
82,20:15:00,2.172668512816422,0.3259002769224633,0.15208679589714955,2.9208494935478826,1.4169713765176126,0.0
83,20:30:00,2.172668512816422,0.3259002769224633,0.15208679589714955,3.246749770470346,1.569058172414762,0.0
84,20:45:00,2.172668512816422,0.3259002769224633,0.15208679589714955,3.5726500473928096,1.7211449683119115,0.0
85,21:00:00,2.172668512816422,0.3259002769224633,0.15208679589714955,3.898550324315273,1.873231764209061,0.0
86,21:15:00,2.172668512816422,0.3259002769224633,0.15208679589714955,4.224450601237736,2.0253185601062107,0.0
87,21:30:00,2.172668512816422,0.3259002769224633,0.15208679589714955,4.5503508781602,2.1774053560033604,0.0
88,21:45:00,2.172668512816422,0.3259002769224633,0.15208679589714955,4.876251155082663,2.32949215190051,0.0
89,22:00:00,2.172668512816422,0.3259002769224633,0.15208679589714955,5.2021514320051265,2.4815789477976598,0.0
90,22:15:00,2.172668512816422,0.3259002769224633,0.15208679589714955,5.52805170892759,2.6336657436948094,0.0
91,22:30:00,2.172668512816422,0.3259002769224633,0.15208679589714955,5.8539519858500535,2.785752539591959,0.0
92,22:45:00,2.172668512816422,0.3259002769224633,0.15208679589714955,6.179852262772517,2.937839335489109,0.0
93,23:00:00,2.172668512816422,0.3259002769224633,0.15208679589714955,6.5057525396949805,3.0899261313862585,0.0
94,23:15:00,2.172668512816422,0.3259002769224633,0.15208679589714955,6.831652816617444,3.242012927283408,0.0
95,23:30:00,2.172668512816422,0.3259002769224633,0.15208679589714955,7.157553093539907,3.394099723180558,0.0
96,23:45:00,2.172668512816418,0.3259002769224627,0.15208679589714927,7.48345337046237,3.546186519077707,0.0
