Time_Period,Time_Label,Grid_Energy_kWh,Energy_Cost_USD,CO2_Emissions_kg,Cumulative_Energy_Cost_USD,Cumulative_CO2_Emissions_kg,Missed_Work_kWh
56,13:45:00,4.323460473044955,0.5188152567653946,0.2594076283826973,4.150522054123164,2.075261027061582,0.0
57,14:00:00,0.0,0.0,0.0,4.150522054123164,2.075261027061582,0.0
58,14:15:00,0.0,0.0,0.0,4.150522054123164,2.075261027061582,0.0
59,14:30:00,0.0,0.0,0.0,4.150522054123164,2.075261027061582,0.0
60,14:45:00,0.0,0.0,0.0,4.150522054123164,2.075261027061582,0.0
61,15:00:00,0.0,0.0,0.0,4.150522054123164,2.075261027061582,0.0
62,15:15:00,0.0,0.0,0.0,4.150522054123164,2.075261027061582,0.0
63,15:30:00,0.0,0.0,0.0,4.150522054123164,2.075261027061582,0.0
64,15:45:00,0.0,0.0,0.0,4.150522054123164,2.075261027061582,0.0
65,16:00:00,0.0,0.0,0.0,4.150522054123164,2.075261027061582,0.0
66,16:15:00,0.0,0.0,0.0,4.150522054123164,2.075261027061582,0.0
67,16:30:00,0.09375665885347405,0.016876198593625328,0.008438099296812664,4.167398252716789,2.0836991263583946,0.0
68,16:45:00,-3.149219881485209e-14,-5.668595786673376e-15,-2.834297893336688e-15,4.167398252716784,2.083699126358392,-7.549516567451064e-15
69,17:00:00,0.0,0.0,0.0,4.167398252716784,2.083699126358392,0.0
70,17:15:00,4.323460473044967,1.0808651182612417,0.518815256765396,5.248263370978026,2.602514383123788,0.0
71,17:30:00,4.323460473044967,1.0808651182612417,0.518815256765396,6.329128489239268,3.121329639889184,0.0
72,17:45:00,4.323460473044967,1.0808651182612417,0.518815256765396,7.4099936075005095,3.64014489665458,0.0
73,18:00:00,4.323460473044967,1.0808651182612417,0.518815256765396,8.49085872576175,4.158960153419976,0.0
74,18:15:00,4.323460473044967,1.0808651182612417,0.518815256765396,9.571723844022992,4.6777754101853715,0.0
75,18:30:00,4.323460473044967,1.0808651182612417,0.518815256765396,10.652588962284234,5.196590666950767,0.0
76,18:45:00,4.323460473044967,1.0808651182612417,0.518815256765396,11.733454080545476,5.715405923716163,0.0
77,19:00:00,4.323460473044967,1.0808651182612417,0.518815256765396,12.814319198806718,6.234221180481558,0.0
78,19:15:00,4.323460473044967,1.0808651182612417,0.518815256765396,13.89518431706796,6.753036437246954,0.0
79,19:30:00,4.323460473044962,1.0808651182612405,0.5188152567653954,14.9760494353292,7.27185169401235,0.0
80,19:45:00,4.323460473044967,1.0808651182612417,0.518815256765396,16.056914553590442,7.790666950777745,0.0
81,20:00:00,4.323460473044967,0.648519070956745,0.3026422331131477,16.705433624547187,8.093309183890893,0.0
82,20:15:00,4.323460473044967,0.648519070956745,0.3026422331131477,17.35395269550393,8.39595141700404,0.0
83,20:30:00,4.323460473044967,0.648519070956745,0.3026422331131477,18.002471766460676,8.698593650117187,0.0
84,20:45:00,4.323460473044967,0.648519070956745,0.3026422331131477,18.65099083741742,9.001235883230335,0.0
85,21:00:00,4.323460473044967,0.648519070956745,0.3026422331131477,19.299509908374166,9.303878116343482,0.0
86,21:15:00,4.323460473044967,0.648519070956745,0.3026422331131477,19.94802897933091,9.606520349456629,0.0
87,21:30:00,4.323460473044967,0.648519070956745,0.3026422331131477,20.596548050287655,9.909162582569776,0.0
88,21:45:00,4.323460473044967,0.648519070956745,0.3026422331131477,21.2450671212444,10.211804815682923,0.0
89,22:00:00,4.323460473044967,0.648519070956745,0.3026422331131477,21.893586192201145,10.51444704879607,0.0
90,22:15:00,4.323460473044967,0.648519070956745,0.3026422331131477,22.54210526315789,10.817089281909217,0.0
91,22:30:00,4.323460473044967,0.648519070956745,0.3026422331131477,23.190624334114634,11.119731515022364,0.0
92,22:45:00,4.323460473044967,0.648519070956745,0.3026422331131477,23.83914340507138,11.422373748135511,0.0
93,23:00:00,4.323460473044967,0.648519070956745,0.3026422331131477,24.487662476028124,11.725015981248658,0.0
94,23:15:00,4.323460473044967,0.648519070956745,0.3026422331131477,25.13618154698487,12.027658214361805,0.0
95,23:30:00,4.323460473045023,0.6485190709567533,0.3026422331131516,25.78470061794162,12.330300447474958,0.0
96,23:45:00,0.0,0.0,0.0,25.78470061794162,12.330300447474958,0.0
