Time_Period,Time_Label,Grid_Energy_kWh,Energy_Cost_USD,CO2_Emissions_kg,Cumulative_Energy_Cost_USD,Cumulative_CO2_Emissions_kg,Missed_Work_kWh
57,14:00:00,0.0,0.0,0.0,1.170083102493072,0.585041551246536,0.0
58,14:15:00,0.0,0.0,0.0,1.170083102493072,0.585041551246536,0.0
59,14:30:00,0.0,0.0,0.0,1.170083102493072,0.585041551246536,0.0
60,14:45:00,0.0,0.0,0.0,1.170083102493072,0.585041551246536,0.0
61,15:00:00,0.0,0.0,0.0,1.170083102493072,0.585041551246536,0.0
62,15:15:00,0.0,0.0,0.0,1.170083102493072,0.585041551246536,0.0
63,15:30:00,0.0,0.0,0.0,1.170083102493072,0.585041551246536,0.0
64,15:45:00,0.0,0.0,0.0,1.170083102493072,0.585041551246536,0.0
65,16:00:00,0.0,0.0,0.0,1.170083102493072,0.585041551246536,0.0
66,16:15:00,0.0,0.0,0.0,1.170083102493072,0.585041551246536,0.0
67,16:30:00,0.0,0.0,0.0,1.170083102493072,0.585041551246536,0.0
68,16:45:00,0.0,0.0,0.0,1.170083102493072,0.585041551246536,0.0
69,17:00:00,0.0,0.0,0.0,1.170083102493072,0.585041551246536,0.0
70,17:15:00,4.3803617048794894e-11,1.0950904262198723e-11,5.256434045855387e-12,1.1700831025040228,0.5850415512517925,0.0
71,17:30:00,0.0,0.0,0.0,1.1700831025040228,0.5850415512517925,0.0
72,17:45:00,0.0,0.0,0.0,1.1700831025040228,0.5850415512517925,0.0
73,18:00:00,0.0,0.0,0.0,1.1700831025040228,0.5850415512517925,0.0
74,18:15:00,0.0,0.0,0.0,1.1700831025040228,0.5850415512517925,0.0
75,18:30:00,0.0,0.0,0.0,1.1700831025040228,0.5850415512517925,0.0
76,18:45:00,0.0,0.0,0.0,1.1700831025040228,0.5850415512517925,0.0
77,19:00:00,0.0,0.0,0.0,1.1700831025040228,0.5850415512517925,0.0
78,19:15:00,0.0,0.0,0.0,1.1700831025040228,0.5850415512517925,0.0
79,19:30:00,2.2942805931373447,0.5735701482843362,0.27531367117648137,1.743653250788359,0.8603552224282738,0.0
80,19:45:00,2.294280593120323,0.5735701482800808,0.2753136711744388,2.31722339906844,1.1356688936027126,0.0
81,20:00:00,2.2942805931322487,0.3441420889698373,0.16059964151925743,2.6613654880382773,1.29626853512197,0.0
82,20:15:00,2.2942805931184935,0.34414208896777404,0.16059964151829456,3.0055075770060515,1.4568681766402647,0.0
83,20:30:00,2.2942805931213086,0.34414208896819626,0.16059964151849163,3.3496496659742476,1.6174678181587563,0.0
84,20:45:00,2.2942805931213086,0.34414208896819626,0.16059964151849163,3.6937917549424437,1.7780674596772479,0.0
85,21:00:00,2.2942805931213086,0.34414208896819626,0.16059964151849163,4.03793384391064,1.9386671011957395,0.0
86,21:15:00,2.2942805931213086,0.34414208896819626,0.16059964151849163,4.382075932878836,2.099266742714231,0.0
87,21:30:00,2.2942805931213086,0.34414208896819626,0.16059964151849163,4.726218021847032,2.2598663842327227,0.0
88,21:45:00,2.2942805931213086,0.34414208896819626,0.16059964151849163,5.070360110815228,2.4204660257512143,0.0
89,22:00:00,2.2942805931213086,0.34414208896819626,0.16059964151849163,5.414502199783424,2.581065667269706,0.0
90,22:15:00,2.2942805931213086,0.34414208896819626,0.16059964151849163,5.75864428875162,2.7416653087881975,0.0
91,22:30:00,2.294280593121316,0.3441420889681974,0.16059964151849215,6.102786377719818,2.9022649503066895,0.0
92,22:45:00,2.294280593121313,0.3441420889681969,0.16059964151849193,6.446928466688015,3.0628645918251816,0.0
93,23:00:00,2.2942805930738572,0.34414208896107856,0.16059964151517003,6.791070555649093,3.2234642333403514,0.0
94,23:15:00,2.2942805931347654,0.3441420889702148,0.1605996415194336,7.135212644619308,3.384063874859785,0.0
95,23:30:00,2.2942805931212793,0.3441420889681919,0.16059964151848957,7.4793547335875,3.5446635163782743,0.0
96,23:45:00,0.0,0.0,0.0,7.4793547335875,3.5446635163782743,0.0
