Time_Period,Time_Label,Grid_Energy_kWh,Energy_Cost_USD,CO2_Emissions_kg,Cumulative_Energy_Cost_USD,Cumulative_CO2_Emissions_kg,Missed_Work_kWh
54,13:15:00,4.489943393953969,0.5387932072744763,0.26939660363723816,3.0841864386366797,1.5420932193183399,0.0
55,13:30:00,4.489943393953969,0.5387932072744763,0.26939660363723816,3.622979645911156,1.811489822955578,0.0
56,13:45:00,4.489943393953969,0.5387932072744763,0.26939660363723816,4.161772853185632,2.080886426592816,6.661338147750939e-16
57,14:00:00,0.0,0.0,0.0,4.161772853185632,2.080886426592816,0.0
58,14:15:00,0.0,0.0,0.0,4.161772853185632,2.080886426592816,0.0
59,14:30:00,0.0,0.0,0.0,4.161772853185632,2.080886426592816,0.0
60,14:45:00,0.0,0.0,0.0,4.161772853185632,2.080886426592816,0.0
61,15:00:00,0.0,0.0,0.0,4.161772853185632,2.080886426592816,0.0
62,15:15:00,0.0,0.0,0.0,4.161772853185632,2.080886426592816,0.0
63,15:30:00,0.0,0.0,0.0,4.161772853185632,2.080886426592816,0.0
64,15:45:00,0.0,0.0,0.0,4.161772853185632,2.080886426592816,0.0
65,16:00:00,0.0,0.0,0.0,4.161772853185632,2.080886426592816,0.0
66,16:15:00,0.0,0.0,0.0,4.161772853185632,2.080886426592816,0.0
67,16:30:00,2.991758887410948e-14,5.385165997339706e-15,2.692582998669853e-15,4.161772853185638,2.080886426592819,0.0
68,16:45:00,0.0,0.0,0.0,4.161772853185638,2.080886426592819,0.0
69,17:00:00,0.0,0.0,0.0,4.161772853185638,2.080886426592819,0.0
70,17:15:00,0.16138745031919982,0.040346862579799955,0.01936649403830398,4.202119715765438,2.1002529206311227,0.0
71,17:30:00,4.489943393953969,1.1224858484884923,0.5387932072744763,5.32460556425393,2.639046127905599,0.0
72,17:45:00,4.489943393953969,1.1224858484884923,0.5387932072744763,6.447091412742422,3.1778393351800753,0.0
73,18:00:00,4.489943393953969,1.1224858484884923,0.5387932072744763,7.569577261230914,3.7166325424545517,0.0
74,18:15:00,4.489943393953969,1.1224858484884923,0.5387932072744763,8.692063109719406,4.255425749729028,0.0
75,18:30:00,4.489943393953969,1.1224858484884923,0.5387932072744763,9.814548958207899,4.794218957003505,0.0
76,18:45:00,4.489943393953969,1.1224858484884923,0.5387932072744763,10.937034806696392,5.3330121642779815,0.0
77,19:00:00,4.489943393953969,1.1224858484884923,0.5387932072744763,12.059520655184885,5.871805371552458,0.0
78,19:15:00,4.489943393953969,1.1224858484884923,0.5387932072744763,13.182006503673378,6.410598578826935,0.0
79,19:30:00,4.489943393953969,1.1224858484884923,0.5387932072744763,14.304492352161871,6.949391786101412,0.0
80,19:45:00,4.489943393953969,1.1224858484884923,0.5387932072744763,15.426978200650364,7.488184993375889,0.0
81,20:00:00,4.489943393953969,0.6734915090930954,0.3142960375767779,16.10046970974346,7.802481030952666,0.0
82,20:15:00,4.489943393953969,0.6734915090930954,0.3142960375767779,16.773961218836558,8.116777068529444,0.0
83,20:30:00,4.489943393953969,0.6734915090930954,0.3142960375767779,17.447452727929655,8.431073106106222,0.0
84,20:45:00,4.489943393953969,0.6734915090930954,0.3142960375767779,18.12094423702275,8.745369143683,0.0
85,21:00:00,4.489943393953969,0.6734915090930954,0.3142960375767779,18.794435746115848,9.059665181259778,0.0
86,21:15:00,4.489943393953969,0.6734915090930954,0.3142960375767779,19.467927255208945,9.373961218836556,0.0
87,21:30:00,4.489943393953969,0.6734915090930954,0.3142960375767779,20.141418764302042,9.688257256413333,0.0
88,21:45:00,4.489943393953969,0.6734915090930954,0.3142960375767779,20.81491027339514,10.002553293990111,0.0
89,22:00:00,4.489943393953969,0.6734915090930954,0.3142960375767779,21.488401782488236,10.316849331566889,0.0
90,22:15:00,4.489943393953969,0.6734915090930954,0.3142960375767779,22.161893291581332,10.631145369143667,0.0
91,22:30:00,4.489943393953969,0.6734915090930954,0.3142960375767779,22.83538480067443,10.945441406720445,0.0
92,22:45:00,4.489943393953969,0.6734915090930954,0.3142960375767779,23.508876309767526,11.259737444297222,0.0
93,23:00:00,4.489943393953969,0.6734915090930954,0.3142960375767779,24.182367818860623,11.574033481874,0.0
94,23:15:00,4.489943393953969,0.6734915090930954,0.3142960375767779,24.85585932795372,11.888329519450778,0.0
95,23:30:00,4.489943393953994,0.6734915090930991,0.3142960375767796,25.52935083704682,12.202625557027558,0.0
96,23:45:00,0.0,0.0,0.0,25.52935083704682,12.202625557027558,0.0
