Time_Period,Time_Label,Grid_Energy_kWh,Energy_Cost_USD,CO2_Emissions_kg,Cumulative_Energy_Cost_USD,Cumulative_CO2_Emissions_kg,Missed_Work_kWh
59,14:30:00,0.0,0.0,0.0,5.458521650386356,2.729260825193178,0.0
60,14:45:00,0.0,0.0,0.0,5.458521650386356,2.729260825193178,0.0
61,15:00:00,0.0,0.0,0.0,5.458521650386356,2.729260825193178,0.0
62,15:15:00,0.0,0.0,0.0,5.458521650386356,2.729260825193178,0.0
63,15:30:00,0.0,0.0,0.0,5.458521650386356,2.729260825193178,0.0
64,15:45:00,0.0,0.0,0.0,5.458521650386356,2.729260825193178,0.0
65,16:00:00,0.0,0.0,0.0,5.458521650386356,2.729260825193178,0.0
66,16:15:00,0.0,0.0,0.0,5.458521650386356,2.729260825193178,0.0
67,16:30:00,0.0,0.0,0.0,5.458521650386356,2.729260825193178,0.0
68,16:45:00,0.0,0.0,0.0,5.458521650386356,2.729260825193178,0.0
69,17:00:00,0.0,0.0,0.0,5.458521650386356,2.729260825193178,0.0
70,17:15:00,0.3033240997230953,0.07583102493077383,0.036398891966771436,5.5343526753171295,2.765659717159949,0.0
71,17:30:00,0.0,0.0,0.0,5.5343526753171295,2.765659717159949,0.0
72,17:45:00,8.5,2.125,1.02,7.6593526753171295,3.785659717159949,0.0
73,18:00:00,8.5,2.125,1.02,9.78435267531713,4.8056597171599496,0.0
74,18:15:00,8.5,2.125,1.02,11.90935267531713,5.825659717159949,0.0
75,18:30:00,8.5,2.125,1.02,14.03435267531713,6.845659717159949,0.0
76,18:45:00,8.5,2.125,1.02,16.15935267531713,7.865659717159948,0.0
77,19:00:00,8.5,2.125,1.02,18.28435267531713,8.885659717159948,0.0
78,19:15:00,8.5,2.125,1.02,20.40935267531713,9.905659717159947,0.0
79,19:30:00,8.5,2.125,1.02,22.53435267531713,10.925659717159947,0.0
80,19:45:00,8.5,2.125,1.02,24.65935267531713,11.945659717159947,0.0
81,20:00:00,8.5,1.275,0.5950000000000001,25.93435267531713,12.540659717159947,0.0
82,20:15:00,8.5,1.275,0.5950000000000001,27.209352675317128,13.135659717159948,0.0
83,20:30:00,8.5,1.275,0.5950000000000001,28.484352675317126,13.730659717159948,0.0
84,20:45:00,8.49999999999996,1.274999999999994,0.5949999999999972,29.75935267531712,14.325659717159946,0.0
85,21:00:00,0.0,0.0,0.0,29.75935267531712,14.325659717159946,0.0
86,21:15:00,0.0,0.0,0.0,29.75935267531712,14.325659717159946,0.0
87,21:30:00,0.0,0.0,0.0,29.75935267531712,14.325659717159946,0.0
88,21:45:00,0.0,0.0,0.0,29.75935267531712,14.325659717159946,0.0
89,22:00:00,0.0,0.0,0.0,29.75935267531712,14.325659717159946,0.0
90,22:15:00,0.0,0.0,0.0,29.75935267531712,14.325659717159946,0.0
91,22:30:00,0.0,0.0,0.0,29.75935267531712,14.325659717159946,0.0
92,22:45:00,0.0,0.0,0.0,29.75935267531712,14.325659717159946,0.0
93,23:00:00,0.0,0.0,0.0,29.75935267531712,14.325659717159946,0.0
94,23:15:00,0.0,0.0,0.0,29.75935267531712,14.325659717159946,0.0
95,23:30:00,0.0,0.0,0.0,29.75935267531712,14.325659717159946,0.0
96,23:45:00,0.0,0.0,0.0,29.75935267531712,14.325659717159946,0.0
