Time_Period,Time_Label,Grid_Energy_kWh,Energy_Cost_USD,CO2_Emissions_kg,Cumulative_Energy_Cost_USD,Cumulative_CO2_Emissions_kg,Missed_Work_kWh
1,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2,00:15:00,0.0,0.0,0.0,0.0,0.0,0.0
3,00:30:00,0.0,0.0,0.0,0.0,0.0,0.0
4,00:45:00,0.0,0.0,0.0,0.0,0.0,0.0
5,01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
6,01:15:00,0.0,0.0,0.0,0.0,0.0,0.0
7,01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
8,01:45:00,0.0,0.0,0.0,0.0,0.0,0.0
9,02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
10,02:15:00,0.0,0.0,0.0,0.0,0.0,0.0
11,02:30:00,0.0,0.0,0.0,0.0,0.0,0.0
12,02:45:00,0.0,0.0,0.0,0.0,0.0,0.0
13,03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
14,03:15:00,0.0,0.0,0.0,0.0,0.0,0.0
15,03:30:00,0.0,0.0,0.0,0.0,0.0,0.0
16,03:45:00,0.0,0.0,0.0,0.0,0.0,0.0
17,04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
18,04:15:00,0.0,0.0,0.0,0.0,0.0,0.0
19,04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
20,04:45:00,0.0,0.0,0.0,0.0,0.0,0.0
21,05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
22,05:15:00,0.0,0.0,0.0,0.0,0.0,0.0
23,05:30:00,0.0,0.0,0.0,0.0,0.0,0.0
24,05:45:00,0.0,0.0,0.0,0.0,0.0,0.0
25,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
26,06:15:00,0.0,0.0,0.0,0.0,0.0,0.0
27,06:30:00,0.0,0.0,0.0,0.0,0.0,0.0
28,06:45:00,0.0,0.0,0.0,0.0,0.0,0.0
29,07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
30,07:15:00,0.0,0.0,0.0,0.0,0.0,0.0
31,07:30:00,0.0,0.0,0.0,0.0,0.0,0.0
32,07:45:00,0.0,0.0,0.0,0.0,0.0,0.0
33,08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
34,08:15:00,0.0,0.0,0.0,0.0,0.0,0.0
35,08:30:00,0.0,0.0,0.0,0.0,0.0,0.0
36,08:45:00,0.0,0.0,0.0,0.0,0.0,0.0
37,09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
38,09:15:00,0.0,0.0,0.0,0.0,0.0,0.0
39,09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
40,09:45:00,0.0,0.0,0.0,0.0,0.0,0.0
41,10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
42,10:15:00,0.0,0.0,0.0,0.0,0.0,0.0
43,10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
44,10:45:00,0.0,0.0,0.0,0.0,0.0,0.0
45,11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
46,11:15:00,0.0,0.0,0.0,0.0,0.0,0.0
47,11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
48,11:45:00,0.0,0.0,0.0,0.0,0.0,0.0
49,12:00:00,3.2518366855327883,0.39022040226393456,0.19511020113196728,0.39022040226393456,0.19511020113196728,0.0
50,12:15:00,4.489943393953991,0.5387932072744789,0.26939660363723944,0.9290136095384134,0.4645068047692067,0.0
51,12:30:00,4.489943393953991,0.5387932072744789,0.26939660363723944,1.4678068168128924,0.7339034084064462,4.263256414560601e-14
52,12:45:00,4.489943393953991,0.5387932072744789,0.26939660363723944,2.0066000240873714,1.0033000120436857,1.2499999999999596
53,13:00:00,4.489943393957272,0.5387932072748727,0.26939660363743634,2.545393231362244,1.272696615681122,0.0
54,13:15:00,4.489943393953991,0.5387932072744789,0.26939660363723944,3.084186438636723,1.5420932193183614,0.0
55,13:30:00,4.489943393953991,0.5387932072744789,0.26939660363723944,3.622979645911202,1.811489822955601,5.551115123125783e-15
